route,xD,yD,xF,yF,tmja,tmja1,tmja2,tmja3,tmja4,tmja5
A0006,"841050,97","6586962,34","840480,89","6585076,11",55493.0,54609.0,54049.0,53787.0,55447.0,56845.0
A0006,"840480,89","6585076,11",837754,"6577719,81",48222.0,47465.0,47023.0,46886.0,48327.0,49352.0
A0006,837754,"6577719,81","836524,77","6565504,37",56535.0,55532.0,54863.0,54334.0,55443.0,54673.0
A0006,"836524,77","6565504,37","835250,1","6557175,37",56535.0,55532.0,54863.0,54334.0,55443.0,54673.0
A0006,"835250,1","6557175,37","833434,62","6548518,55",64871.0,63698.0,62809.0,62326.0,63130.0,62075.0
A0006,"833434,62","6548518,55","834395,79","6543593,61",67916.0,66780.0,65635.0,64952.0,65721.0,64173.0
A0006,"834395,79","6543593,61","833866,8","6538705,37",85206.0,83822.0,82745.0,82025.0,83183.0,81363.0
A0006,"833866,8","6538705,37","833812,39","6537913,26",44211.0,45432.0,43845.0,43084.0,43800.0,40789.0
A0006,"833812,39","6537913,26","833812,3","6537913,08",44211.0,45432.0,43845.0,43084.0,43800.0,40789.0
A0006,"833812,3","6537913,08","834475,04","6533854,45",42021.0,44247.0,42473.0,41481.0,43892.0,43928.0
A0006,"834475,04","6533854,45","836990,1","6526169,31",,,,,,
A0006,"836990,1","6526169,31","837102,54","6525720,07",87227.0,85169.0,86184.0,0.0,86884.0,87297.0
A0006,"837102,54","6525720,07","837119,7","6525652,45",87227.0,85169.0,86184.0,0.0,86884.0,87297.0
A0006,"837119,7","6525652,45","837398,77","6524542,84",87227.0,85169.0,86184.0,0.0,86884.0,87297.0
A0006,"837398,77","6524542,84","837414,4","6524484,99",87227.0,85169.0,86184.0,0.0,86884.0,87297.0
A0006,"837414,4","6524484,99","837606,56","6524085,38",87227.0,85169.0,86184.0,0.0,86884.0,87297.0
A0006,"837606,56","6524085,38","837745,47","6523899,06",105313.0,0.0,105540.0,0.0,105905.0,108181.0
A0006,"837745,47","6523899,06","837786,76","6523842,65",105313.0,0.0,105540.0,0.0,105905.0,108181.0
A0006,"837786,76","6523842,65","838531,06","6522709,88",105313.0,0.0,105540.0,0.0,105905.0,108181.0
A0006,"838531,06","6522709,88","838574,45","6522592,07",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838574,45","6522592,07","838586,37","6522560,58",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838586,37","6522560,58","838514,83","6521935,01",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838514,83","6521935,01","838458,95","6521860,08",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838458,95","6521860,08","838446,66","6521268,25",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838446,66","6521268,25","838748,47","6520923,05",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838748,47","6520923,05","838968,39","6520759,08",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"838968,39","6520759,08","839145,91","6520635,64",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"839145,91","6520635,64","839912,15","6519986,18",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"839912,15","6519986,18","839949,13","6519954,33",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"839949,13","6519954,33","840069,29","6519837,97",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"840069,29","6519837,97","840076,06","6519831,48",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"840076,06","6519831,48","840846,42","6519207,89",115292.0,118902.0,118544.0,0.0,118029.0,114752.0
A0006,"840846,42","6519207,89","841614,83","6518480,57",85566.0,93918.0,96236.0,0.0,103982.0,101497.0
A0006,"841614,83","6518480,57","841724,51","6518426,97",85566.0,93918.0,96236.0,0.0,103982.0,101497.0
A0006,"841724,51","6518426,97","842127,5","6518249,04",85566.0,93918.0,96236.0,0.0,103982.0,101497.0
A0006A,"651028,1","6857774,7","651315,85","6857043,62",121000.0,121000.0,120965.0,124436.0,130184.0,157470.0
A0006A,"651315,85","6857043,62","651750,9","6855555,4",121000.0,121000.0,120965.0,124436.0,130184.0,157470.0
A0006A,"651750,9","6855555,4","651667,85","6851803,72",106946.0,122579.0,121343.0,123224.0,122508.0,138185.0
A0006A,"651667,85","6851803,72","650377,75","6849789,2",120500.0,120500.0,120500.0,120451.0,122253.0,121018.0
A0006B,"653099,19","6857546,04","651799,51","6854749,86",112900.0,112900.0,112900.0,112900.0,112880.0,67306.0
A0006B,"651799,51","6854749,86","651794,69","6854671,92",110889.0,153194.0,150253.0,116526.0,112813.0,81902.0
A0006B,"651794,69","6854671,92","651807,32","6854537,21",110889.0,153194.0,150253.0,116526.0,112813.0,81902.0
A0006B,"651807,32","6854537,21","651809,9","6854525,25",110889.0,153194.0,150253.0,116526.0,112813.0,81902.0
A0006B,"651809,9","6854525,25","651913,28","6852957,04",110889.0,153194.0,150253.0,116526.0,112813.0,81902.0
A0006B,"651913,28","6852957,04","651892,07","6852782,33",110889.0,153194.0,150253.0,116526.0,112813.0,81902.0
A0006B,"651892,07","6852782,33","650974,7","6850790,43",85622.0,77259.0,53729.0,53373.0,83524.0,74066.0
A0006B,"650974,7","6850790,43","650655,93","6850274,95",154560.0,152612.0,157800.0,157800.0,157848.0,156300.0
A0006B,"650655,93","6850274,95","650349,24","6849808,52",154560.0,152612.0,157800.0,157800.0,157848.0,156300.0
A0006B,"650349,24","6849808,52","649689,87","6848706,77",,,,,,
A0007,"842127,5","6518249,04","842080,59","6517801,25",107311.0,108268.0,105724.0,0.0,109675.0,108761.0
A0007,"842080,59","6517801,25","841570,69","6516899,41",107311.0,108268.0,105724.0,0.0,109675.0,108761.0
A0007,"841570,69","6516899,41","841240,02","6515927,87",98574.0,113099.0,98070.0,0.0,94248.0,0.0
A0007,"841240,02","6515927,87","841251,23","6515879,21",98574.0,113099.0,98070.0,0.0,94248.0,0.0
A0007,"841251,23","6515879,21","841671,72","6514392,56",98574.0,113099.0,98070.0,0.0,94248.0,0.0
A0007,"841671,72","6514392,56","842206,34","6513901,8",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842206,34","6513901,8","842296,14","6513810,73",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842296,14","6513810,73","842517,81","6513501,24",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842517,81","6513501,24","842534,2","6513478,19",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842534,2","6513478,19","842650,06","6513315,22",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842650,06","6513315,22","842695,45","6513252,37",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842695,45","6513252,37","842897,48","6512606,28",103846.0,104868.0,105090.0,0.0,106038.0,0.0
A0007,"842897,48","6512606,28","843479,74","6512103,22",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"843479,74","6512103,22","843574,77","6511966,06",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"843574,77","6511966,06","843841,3","6510092,66",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"843841,3","6510092,66","843839,54","6510061,34",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"843839,54","6510061,34","842513,06","6506643,33",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"842513,06","6506643,33","842485,61","6506605,08",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"842485,61","6506605,08","842343,2","6506403,55",143061.0,141964.0,140290.0,0.0,143457.0,140176.0
A0007,"842343,2","6506403,55","842179,72","6506166,26",96018.0,95745.0,94179.0,0.0,96700.0,95670.0
A0007,"842179,72","6506166,26","842111,85","6506063,02",96018.0,95745.0,94179.0,0.0,96700.0,95670.0
A0007,"842111,85","6506063,02","840072,03","6500899,35",96018.0,95745.0,94179.0,0.0,96700.0,95670.0
A0007,"840072,03","6500899,35","840097,59","6500777,79",96018.0,95745.0,94179.0,0.0,96700.0,95670.0
A0007,"840097,59","6500777,79","840302,41","6500067,28",96018.0,95745.0,94179.0,0.0,96700.0,95670.0
A0007,"843170,65","6487932,34","841946,36","6471025,19",71429.0,69884.0,68873.0,68385.0,70019.0,69851.0
A0007,"841946,36","6471025,19","842482,22","6468533,76",66077.0,64520.0,63613.0,63122.0,64683.0,64535.0
A0007,"842482,22","6468533,76","844175,33","6462275,29",66077.0,64520.0,63613.0,63122.0,64683.0,64535.0
A0007,"844175,33","6462275,29","844934,21","6461269,04",66077.0,64520.0,63613.0,63122.0,64683.0,64535.0
A0007,"844934,21","6461269,04","847311,28","6442594,82",66077.0,64520.0,63613.0,63122.0,64683.0,64535.0
A0007,"847311,28","6442594,82","848666,2","6432136,15",65680.0,64109.0,63316.0,62790.0,64348.0,64165.0
A0007,"848666,2","6432136,15","849064,39","6428893,52",61271.0,59780.0,58937.0,58622.0,60089.0,59986.0
A0007,"849064,39","6428893,52","848029,27","6424352,88",61271.0,59780.0,58937.0,58622.0,60089.0,59986.0
A0007,"848029,27","6424352,88","848029,25","6424352,78",81218.0,79359.0,78065.0,77273.0,70907.0,78747.0
A0007,"848029,25","6424352,78","841980,95","6408160,97",81218.0,79359.0,78065.0,77273.0,70907.0,78747.0
A0007,"841980,95","6408160,97","842440,7","6398492,8",77276.0,75603.0,74518.0,73882.0,67414.0,75489.0
A0007,"842440,7","6398492,8","840496,9","6377351,39",70581.0,68971.0,67875.0,67295.0,68970.0,69076.0
A0007,"840496,9","6377351,39","838696,36","6360045,49",69458.0,67860.0,66705.0,66044.0,67692.0,67813.0
A0007,"838696,36","6360045,49","839273,43","6356527,69",69458.0,67860.0,66705.0,66044.0,67692.0,67813.0
A0007,"839273,43","6356527,69","841882,62","6340586,58",73272.0,71759.0,70584.0,69989.0,71551.0,71571.0
A0007,"841882,62","6340586,58","842652,36","6339067,55",73272.0,71759.0,70584.0,69989.0,71551.0,71571.0
A0007,"842652,36","6339067,55","842652,49","6339067,4",51870.0,51013.0,50588.0,50087.0,51077.0,50858.0
A0007,"842652,49","6339067,4","842966,64","6338728,07",51870.0,51013.0,50588.0,50087.0,51077.0,50858.0
A0007,"842966,64","6338728,07","847535,56","6336267,21",51870.0,51013.0,50588.0,50087.0,51077.0,50858.0
A0007,"847535,56","6336267,21","851838,51","6322008,04",51789.0,50786.0,50163.0,49656.0,50375.0,50105.0
A0007,"851838,51","6322008,04","853882,01","6312781,22",57620.0,56342.0,55298.0,54374.0,55241.0,54639.0
A0007,"853882,01","6312781,22","854505,45","6311612,22",56788.0,55787.0,54936.0,54123.0,55057.0,54489.0
A0007,"854505,45","6311612,22","863511,7","6304081,03",56788.0,55787.0,54936.0,54123.0,55057.0,54489.0
A0007,"863511,7","6304081,03","868092,33","6296082,73",64302.0,63270.0,62202.0,60684.0,61498.0,60928.0
A0007,"868092,33","6296082,73","869671,66","6286585,27",61960.0,60674.0,59876.0,59135.0,60137.0,59680.0
A0007,"869671,66","6286585,27","871866,38","6283129,85",60237.0,58962.0,58177.0,57499.0,58491.0,58099.0
A0007,"871866,38","6283129,85","878966,53","6277266,5",90452.0,88388.0,87317.0,86201.0,69753.0,85430.0
A0007,"878966,53","6277266,5","879961,4","6276338,49",90452.0,88388.0,87317.0,86201.0,69753.0,85430.0
A0007,"879961,4","6276338,49","881107,2","6269235,08",38833.0,38265.0,37809.0,36148.0,35765.0,35596.0
A0007,"881107,2","6269235,08","881346,82","6263716,29",61798.0,63845.0,63213.0,63213.0,63213.0,62230.0
A0007,"881346,82","6263716,29","882415,63","6262394,78",57084.0,57851.0,57279.0,57279.0,57279.0,56789.0
A0007,"882415,63","6262394,78","882932,67","6261723,36",51293.0,52305.0,51788.0,51788.0,51788.0,51083.0
A0007,"882932,67","6261723,36","884182,34","6260313,85",79298.0,80733.0,79934.0,79934.0,79934.0,78897.0
A0007,"884182,34","6260313,85","884415,27","6260124,23",,,,,,
A0007,"884415,27","6260124,23","884842,65","6259713,83",107452.0,109511.0,108427.0,108427.0,108427.0,107183.0
A0007,"884842,65","6259713,83","885641,21","6259077,08",0.0,113463.0,112340.0,112340.0,112340.0,109421.0
A0007,"885641,21","6259077,08","886958,06","6258769,64",0.0,66010.0,65357.0,65357.0,65357.0,69787.0
A0007,"886958,06","6258769,64",888631,"6259183,86",0.0,100173.0,99182.0,99182.0,99182.0,100074.0
A0007,888631,"6259183,86","890116,18","6258747,66",0.0,88297.0,87423.0,87423.0,87423.0,88277.0
A0007,"890116,18","6258747,66","890530,24","6257837,16",0.0,50941.0,50437.0,50437.0,50437.0,58691.0
A0007,"890530,24","6257837,16","890987,51","6256101,47",0.0,143770.0,142347.0,142347.0,142347.0,135442.0
A0007,"890987,51","6256101,47","891410,89","6254705,14",0.0,140926.0,139531.0,139531.0,139531.0,142340.0
A0007,"891410,89","6254705,14","892863,48","6251275,15",128939.0,325136.0,321917.0,321917.0,321917.0,134273.0
A0007,"892863,48","6251275,15","892981,46","6250074,53",0.0,88288.0,87414.0,87414.0,87414.0,107141.0
A0007,"892981,46","6250074,53","892796,93","6248108,98",0.0,74824.0,74084.0,74084.0,74084.0,78268.0
A0007N,"840302,41","6500067,28","840761,98","6499003,95",,,,,,
A0007N,"840761,98","6499003,95","844062,22","6495429,8",102138.0,,105018.0,100309.0,102069.0,102966.0
A0007N,"844062,22","6495429,8","844793,89","6495073,16",73902.0,74362.0,73467.0,72848.0,74735.0,74955.0
A0007N,"844793,89","6495073,16","843664,14","6491196,13",73902.0,74362.0,73467.0,72848.0,74735.0,74955.0
A0007N,"843664,14","6491196,13","843615,41","6490536,22",,,,,,
A0007N,"843615,41","6490536,22","843170,65","6487932,34",,,,,,
A0008,"879950,89","6276365,3","880839,16","6275060,44",61969.0,59674.0,58420.0,58471.0,58457.0,57772.0
A0008,"880839,16","6275060,44","894236,93","6272700,96",59769.0,58876.0,,,,56848.0
A0008,"894236,93","6272700,96","896393,69","6271859,37",,,,,,
A0008,"896393,69","6271859,37","897532,47","6271139,31",116320.0,113029.0,117640.0,118860.0,116180.0,118280.0
A0008,"897532,47","6271139,31","899607,01","6271320,69",104720.0,103196.0,105370.0,107130.0,105670.0,107310.0
A0008,"899607,01","6271320,69","904278,51","6269595,31",84310.0,82524.0,81630.0,80980.0,81170.0,80490.0
A0008,"904278,51","6269595,31","905180,37","6268345,87",69690.0,,66070.0,65270.0,66640.0,65280.0
A0008,"905180,37","6268345,87","906043,68","6268076,38",75623.0,77840.0,71626.0,70667.0,71551.0,70736.0
A0008,"906043,68","6268076,38","906722,47","6268059,21",75623.0,77840.0,71626.0,70667.0,71551.0,70736.0
A0008,"906722,47","6268059,21","907393,27","6268065,01",75623.0,77840.0,71626.0,70667.0,71551.0,70736.0
A0008,"907393,27","6268065,01","919668,19","6268020,31",44771.0,46124.0,43126.0,42667.0,43359.0,43088.0
A0008,"919668,19","6268020,31","923056,32","6268311,64",44771.0,46124.0,43126.0,42667.0,43359.0,43088.0
A0008,"923056,32","6268311,64","927249,46","6267707,79",46020.0,47412.0,44360.0,44035.0,44795.0,44530.0
A0008,"927249,46","6267707,79","927657,15","6267750,36",46020.0,47412.0,44360.0,44035.0,44795.0,44530.0
A0008,"927657,15","6267750,36","933341,32","6265688,64",46020.0,47412.0,44360.0,44035.0,44795.0,44530.0
A0008,"933341,32","6265688,64","933792,53","6265379,58",43587.0,45039.0,42181.0,41858.0,42725.0,42769.0
A0008,"933792,53","6265379,58","948406,6","6262889,18",43587.0,45039.0,42181.0,41858.0,42725.0,42769.0
A0008,"948406,6","6262889,18","972107,84","6261313,55",39987.0,41334.0,38544.0,38384.0,39436.0,39669.0
A0008,"972107,84","6261313,55","987612,64","6268662,32",50517.0,52534.0,48920.0,48798.0,50100.0,50536.0
A0008,"987612,64","6268662,32","998589,45","6269165,6",58750.0,60993.0,56570.0,56257.0,57229.0,57151.0
A0008,"998589,45","6269165,6","1002090,55","6270561,05",53186.0,55307.0,51227.0,50675.0,51495.0,51279.0
A0008,"1002090,55","6270561,05","1002689,18","6271012,9",47183.0,48992.0,45393.0,44974.0,46012.0,46000.0
A0008,"1002689,18","6271012,9","1007932,39","6279181,55",63129.0,65972.0,61245.0,60726.0,61711.0,61690.0
A0008,"1007932,39","6279181,55","1013527,54","6278237,24",69620.0,67889.0,67980.0,66040.0,68680.0,66460.0
A0008,"1013527,54","6278237,24","1018414,99","6279651,58",69620.0,67889.0,67980.0,66040.0,68680.0,66460.0
A0008,"1018414,99","6279651,58","1019526,81","6281176,28",78980.0,72350.0,,73260.0,73880.0,73520.0
A0008,"1019526,81","6281176,28","1023247,55","6284517,18",91630.0,71376.0,,88610.0,89030.0,89230.0
A0008,"1023247,55","6284517,18","1028577,91","6286780,62",94808.0,99313.0,91676.0,91337.0,91780.0,90884.0
A0008,"1028577,91","6286780,62","1029642,02","6286770,78",,,,,,
A0008,"1029642,02","6286770,78","1032871,6","6290337,18",119737.0,126154.0,117071.0,116754.0,117274.0,116548.0
A0008,"1032871,6","6290337,18","1038364,71","6295254,8",,,,,,
A0008,"1038364,71","6295254,8","1037562,41","6298001,14",67067.0,68708.0,63702.0,64583.0,67864.0,67672.0
A0008,"1037562,41","6298001,14","1037531,84","6298174,61",67067.0,68708.0,63702.0,64583.0,67864.0,67672.0
A0008,"1037531,84","6298174,61","1037635,51","6298686,16",67067.0,68708.0,63702.0,64583.0,67864.0,67672.0
A0008,"1037635,51","6298686,16","1037778,01","6298830,67",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1037778,01","6298830,67","1038044,55","6298987,77",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1038044,55","6298987,77","1039478,52","6300020,64",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1039478,52","6300020,64","1039714,96","6300381,05",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1039714,96","6300381,05","1040868,95","6301040,05",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1040868,95","6301040,05","1042838,27","6301598,97",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1042838,27","6301598,97","1042856,66","6301574,86",74926.0,77082.0,71467.0,70979.0,71833.0,72015.0
A0008,"1042856,66","6301574,86","1043572,47","6301543,57",70090.0,67712.0,66980.0,66410.0,66430.0,66400.0
A0008,"1043572,47","6301543,57","1045257,33","6302109,51",70090.0,67712.0,66980.0,66410.0,66430.0,66400.0
A0008,"1045257,33","6302109,51","1045760,68","6302018,78",,,,,,
A0008,"1045760,68","6302018,78","1045831,55","6302010,87",51091.0,52946.0,48817.0,48085.0,48306.0,48190.0
A0008,"1045831,55","6302010,87","1051620,42","6303745,56",51091.0,52946.0,48817.0,48085.0,48306.0,48190.0
A0008,"1051620,42","6303745,56","1052838,8","6303845,34",32190.0,33187.0,30744.0,30514.0,31227.0,31343.0
A0008,"1052838,8","6303845,34","1053579,22","6304389,13",25016.0,25858.0,23874.0,23776.0,24435.0,24513.0
A0008,"1053579,22","6304389,13","1053867,27","6304763,88",25016.0,25858.0,23874.0,23776.0,24435.0,24513.0
A0008,"1053867,27","6304763,88","1057887,7","6305795,81",25016.0,25858.0,23874.0,23776.0,24435.0,24513.0
A0008,"1057887,7","6305795,81","1060708,27","6310036,56",,,,,,
A0008,"1060708,27","6310036,56","1064459,62","6309307,73",23679.0,24351.0,22457.0,22281.0,22939.0,23290.0
A0009,"842693,26","6339023,15","841593,54","6331926,88",35292.0,34266.0,33360.0,32842.0,33262.0,33159.0
A0009,"841593,54","6331926,88","839239,21","6326352,07",35292.0,34266.0,33360.0,32842.0,33262.0,33159.0
A0009,"839239,21","6326352,07","828932,94","6316750,63",35287.0,34277.0,33342.0,32925.0,33350.0,33326.0
A0009,"828932,94","6316750,63","828497,32","6316390,1",35287.0,34277.0,33342.0,32925.0,33350.0,33326.0
A0009,"828497,32","6316390,1","814533,39","6307230,85",48234.0,46745.0,45334.0,45018.0,45987.0,45689.0
A0009,"814533,39","6307230,85","808412,05","6302219,12",54384.0,52410.0,50772.0,50144.0,50993.0,50397.0
A0009,"808412,05","6302219,12","795040,92","6292620,56",65181.0,63136.0,61273.0,60617.0,61331.0,60289.0
A0009,"795040,92","6292620,56","793112,44","6292359,77",84234.0,82077.0,80556.0,79719.0,80891.0,80545.0
A0009,"793112,44","6292359,77","790293,61","6290268,05",84234.0,82077.0,80556.0,79719.0,80891.0,80545.0
A0009,"790293,61","6290268,05","780149,54","6284477,27",94619.0,92731.0,90868.0,89848.0,85388.0,90061.0
A0009,"780149,54","6284477,27","775386,77","6279076,89",89237.0,116637.0,99157.0,97993.0,96581.0,99008.0
A0009,"775386,77","6279076,89","772175,27","6276868,82",117987.0,,,116194.0,117656.0,116076.0
